Customer ID|Email|City|Country|Registration_Date
13149|customer_13149@icloud.com|Liverpool|United Kingdom|2010-11-19
13150|customer_13150@protonmail.com|Bristol|United Kingdom|2009-10-15
13151|customer_13151@hotmail.com|Leeds|United Kingdom|2009-12-19
13152|customer_13152@protonmail.com|Birmingham|United Kingdom|2009-08-07
13153|customer_13153@protonmail.com|Bristol|United Kingdom|2011-06-09
13154|customer_13154@live.com|Sheffield|United Kingdom|2009-10-04
13155|customer_13155@live.com|Sheffield|United Kingdom|2010-04-05
13156|customer_13156@mail.com|Manchester|United Kingdom|2009-12-12
13157|customer_13157@protonmail.com|Glasgow|United Kingdom|2009-10-12
13158|customer_13158@live.com|Bristol|United Kingdom|2010-10-26
13159|customer_13159@outlook.com|Edinburgh|United Kingdom|2011-08-11
13160|customer_13160@outlook.com|Manchester|United Kingdom|2011-08-17
13161|customer_13161@mail.com|Bristol|United Kingdom|2010-02-07
13162|customer_13162@outlook.com|Glasgow|United Kingdom|2009-10-04
13163|customer_13163@mail.com|Birmingham|United Kingdom|2010-01-30
13164|customer_13164@gmail.com|Birmingham|United Kingdom|2009-09-14
13165|customer_13165@live.com|Glasgow|United Kingdom|2010-08-13
13166|customer_13166@protonmail.com|Leeds|United Kingdom|2010-10-20
13167|customer_13167@mail.com|Sheffield|United Kingdom|2010-07-04
13168|customer_13168@mail.com|Edinburgh|United Kingdom|2010-06-03
13169|customer_13169@hotmail.com|Glasgow|United Kingdom|2010-02-25
13170|customer_13170@protonmail.com|Cardiff|United Kingdom|2011-09-28
13171|customer_13171@gmail.com|London|United Kingdom|2011-01-10
13172|customer_13172@hotmail.com|Sheffield|United Kingdom|2010-05-11
13173|customer_13173@live.com|Manchester|United Kingdom|2009-09-23
13174|customer_13174@yahoo.com|London|United Kingdom|2009-10-20
13175|customer_13175@protonmail.com|Sheffield|United Kingdom|2009-07-02
13176|customer_13176@yahoo.com|Manchester|United Kingdom|2011-08-12
13177|customer_13177@protonmail.com|Sheffield|United Kingdom|2010-09-09
13178|customer_13178@gmail.com|Edinburgh|United Kingdom|2009-10-30
13179|customer_13179@hotmail.com|Edinburgh|United Kingdom|2009-11-30
13180|customer_13180@mail.com|Manchester|United Kingdom|2010-02-14
13181|customer_13181@hotmail.com|Bristol|United Kingdom|2010-08-21
13182|customer_13182@yahoo.com|Cardiff|United Kingdom|2011-07-10
13183|customer_13183@protonmail.com|Glasgow|United Kingdom|2010-01-10
13184|customer_13184@icloud.com|Liverpool|United Kingdom|2011-01-05
13185|customer_13185@live.com|Glasgow|United Kingdom|2011-01-15
13186|customer_13186@mail.com|Cardiff|United Kingdom|2011-05-14
13187|customer_13187@yahoo.com|Manchester|United Kingdom|2010-02-27
13188|customer_13188@live.com|Sheffield|United Kingdom|2011-10-23
13189|customer_13189@mail.com|London|United Kingdom|2011-08-15
13190|customer_13190@live.com|Manchester|United Kingdom|2009-11-29
13191|customer_13191@protonmail.com|Bristol|United Kingdom|2009-10-29
13192|customer_13192@gmail.com|Birmingham|United Kingdom|2009-10-15
13193|customer_13193@yahoo.com|Birmingham|United Kingdom|2011-08-23
13194|customer_13194@outlook.com|Edinburgh|United Kingdom|2010-06-09
13195|customer_13195@icloud.com|London|United Kingdom|2010-08-26
13196|customer_13196@outlook.com|Manchester|United Kingdom|2010-03-18
13197|customer_13197@yahoo.com|Edinburgh|United Kingdom|2010-03-12
13198|customer_13198@mail.com|Glasgow|United Kingdom|2010-07-15
13199|customer_13199@yahoo.com|Liverpool|United Kingdom|2009-07-28
13200|customer_13200@yahoo.com|Cardiff|United Kingdom|2011-04-18
13201|customer_13201@protonmail.com|Bristol|United Kingdom|2009-10-04
13202|customer_13202@hotmail.com|Bristol|United Kingdom|2009-11-25
13203|customer_13203@icloud.com|Cardiff|United Kingdom|2009-10-22
13204|customer_13204@gmail.com|Glasgow|United Kingdom|2009-08-15
13205|customer_13205@gmail.com|Liverpool|United Kingdom|2010-09-15
13206|customer_13206@live.com|Birmingham|United Kingdom|2009-12-04
13207|customer_13207@gmail.com|Leeds|United Kingdom|2009-12-16
13208|customer_13208@icloud.com|Birmingham|United Kingdom|2009-07-05
13209|customer_13209@live.com|Manchester|United Kingdom|2009-10-09
13210|customer_13210@live.com|Cardiff|United Kingdom|2011-08-20
13211|customer_13211@mail.com|Glasgow|United Kingdom|2009-10-29
13212|customer_13212@hotmail.com|Manchester|United Kingdom|2011-06-16
13213|customer_13213@outlook.com|Edinburgh|United Kingdom|2010-05-05
13214|customer_13214@mail.com|Sheffield|United Kingdom|2009-11-04
13215|customer_13215@hotmail.com|London|United Kingdom|2010-10-05
13216|customer_13216@hotmail.com|London|United Kingdom|2011-02-06
13217|customer_13217@hotmail.com|Edinburgh|United Kingdom|2010-02-05
13218|customer_13218@yahoo.com|Manchester|United Kingdom|2011-05-10
13219|customer_13219@mail.com|London|United Kingdom|2009-11-25
13220|customer_13220@outlook.com|Birmingham|United Kingdom|2010-03-30
13221|customer_13221@protonmail.com|Bristol|United Kingdom|2010-11-20
13222|customer_13222@hotmail.com|Bristol|United Kingdom|2009-12-17
13223|customer_13223@outlook.com|Edinburgh|United Kingdom|2010-01-30
13224|customer_13224@protonmail.com|Cardiff|United Kingdom|2011-06-16
13225|customer_13225@icloud.com|Bristol|United Kingdom|2009-10-10
13226|customer_13226@protonmail.com|Glasgow|United Kingdom|2010-06-26
13227|customer_13227@icloud.com|Cardiff|United Kingdom|2011-03-16
13228|customer_13228@gmail.com|Cardiff|United Kingdom|2011-06-02
13229|customer_13229@protonmail.com|Liverpool|United Kingdom|2010-12-03
13230|customer_13230@icloud.com|Edinburgh|United Kingdom|2009-11-27
13231|customer_13231@hotmail.com|Glasgow|United Kingdom|2010-02-20
13232|customer_13232@yahoo.com|Manchester|United Kingdom|2011-03-07
13233|customer_13233@protonmail.com|Birmingham|United Kingdom|2009-09-25
13234|customer_13234@live.com|Birmingham|United Kingdom|2009-11-29
13235|customer_13235@icloud.com|London|United Kingdom|2010-11-24
13236|customer_13236@mail.com|Leeds|United Kingdom|2011-05-04
13237|customer_13237@icloud.com|Manchester|United Kingdom|2010-08-26
13238|customer_13238@protonmail.com|London|United Kingdom|2010-03-17
13239|customer_13239@icloud.com|Leeds|United Kingdom|2010-02-06
13240|customer_13240@outlook.com|London|United Kingdom|2009-11-16
13241|customer_13241@mail.com|Leeds|United Kingdom|2010-10-18
13242|customer_13242@protonmail.com|Bristol|United Kingdom|2010-01-14
13243|customer_13243@yahoo.com|Birmingham|United Kingdom|2010-01-13
13244|customer_13244@outlook.com|Leeds|United Kingdom|2011-07-11
13245|customer_13245@mail.com|Edinburgh|United Kingdom|2010-06-16
13246|customer_13246@live.com|Sheffield|United Kingdom|2010-03-03
13247|customer_13247@icloud.com|Leeds|United Kingdom|2011-08-16
13248|customer_13248@icloud.com|Manchester|United Kingdom|2011-01-04
13249|customer_13249@gmail.com|Glasgow|United Kingdom|2010-01-03
13250|customer_13250@mail.com|Bristol|United Kingdom|2010-05-16
13251|customer_13251@icloud.com|Birmingham|United Kingdom|2010-07-13
13252|customer_13252@gmail.com|Bristol|United Kingdom|2010-03-20
13253|customer_13253@gmail.com|Edinburgh|United Kingdom|2009-10-03
13254|customer_13254@protonmail.com|London|United Kingdom|2010-09-14
13255|customer_13255@icloud.com|Manchester|United Kingdom|2010-05-14
13256|customer_13256@outlook.com|Birmingham|United Kingdom|2011-08-23
13257|customer_13257@live.com|Birmingham|United Kingdom|2010-06-26
13258|customer_13258@outlook.com|Bristol|United Kingdom|2010-06-05
13259|customer_13259@outlook.com|Bristol|United Kingdom|2009-11-16
13260|customer_13260@icloud.com|Bristol|United Kingdom|2011-05-25
13261|customer_13261@hotmail.com|London|United Kingdom|2010-10-19
13262|customer_13262@yahoo.com|Bristol|United Kingdom|2010-03-18
13263|customer_13263@gmail.com|Cardiff|United Kingdom|2010-09-12
13264|customer_13264@icloud.com|Leeds|United Kingdom|2010-08-18
13265|customer_13265@protonmail.com|Leeds|United Kingdom|2010-10-10
13266|customer_13266@gmail.com|Glasgow|United Kingdom|2009-12-11
13267|customer_13267@live.com|Cardiff|United Kingdom|2009-10-02
13268|customer_13268@hotmail.com|Edinburgh|United Kingdom|2011-01-01
13269|customer_13269@yahoo.com|London|United Kingdom|2009-11-28
13270|customer_13270@icloud.com|Liverpool|United Kingdom|2010-09-20
13271|customer_13271@live.com|London|United Kingdom|2011-06-21
13272|customer_13272@mail.com|Manchester|United Kingdom|2011-05-16
13273|customer_13273@hotmail.com|Edinburgh|United Kingdom|2011-04-27
13274|customer_13274@outlook.com|Edinburgh|United Kingdom|2010-07-24
13275|customer_13275@hotmail.com|Bristol|United Kingdom|2009-09-19
13276|customer_13276@live.com|Cardiff|United Kingdom|2010-01-04
13277|customer_13277@icloud.com|Cardiff|United Kingdom|2010-03-31
13278|customer_13278@hotmail.com|Sheffield|United Kingdom|2009-11-23
13279|customer_13279@icloud.com|Glasgow|United Kingdom|2011-08-27
13280|customer_13280@protonmail.com|London|United Kingdom|2009-09-07
13281|customer_13281@icloud.com|Bristol|United Kingdom|2009-11-05
13282|customer_13282@live.com|Edinburgh|United Kingdom|2010-09-15
13283|customer_13283@yahoo.com|Bristol|United Kingdom|2009-10-27
13284|customer_13284@protonmail.com|Sheffield|United Kingdom|2010-11-04
13285|customer_13285@yahoo.com|Cardiff|United Kingdom|2009-10-22
13286|customer_13286@hotmail.com|Cardiff|United Kingdom|2009-12-21
13287|customer_13287@outlook.com|Bristol|United Kingdom|2009-10-28
13288|customer_13288@mail.com|Leeds|United Kingdom|2010-01-23
13289|customer_13289@live.com|London|United Kingdom|2009-11-26
13290|customer_13290@yahoo.com|Sheffield|United Kingdom|2010-06-06
13291|customer_13291@mail.com|London|United Kingdom|2009-09-24
13292|customer_13292@gmail.com|Edinburgh|United Kingdom|2010-05-15
13293|customer_13293@icloud.com|Cardiff|United Kingdom|2009-11-30
13294|customer_13294@yahoo.com|Liverpool|United Kingdom|2009-12-03
13295|customer_13295@protonmail.com|Sheffield|United Kingdom|2009-12-21
13296|customer_13296@live.com|Manchester|United Kingdom|2010-03-08
13297|customer_13297@icloud.com|Glasgow|United Kingdom|2010-05-08
13298|customer_13298@mail.com|Edinburgh|United Kingdom|2011-11-01
13299|customer_13299@live.com|Bristol|United Kingdom|2010-02-23
13300|customer_13300@yahoo.com|Manchester|United Kingdom|2009-12-26
13301|customer_13301@outlook.com|Bristol|United Kingdom|2010-11-12
13302|customer_13302@protonmail.com|Cardiff|United Kingdom|2010-04-15
13303|customer_13303@gmail.com|Liverpool|United Kingdom|2010-11-01
13304|customer_13304@live.com|Bristol|United Kingdom|2009-08-31
13305|customer_13305@outlook.com|Edinburgh|United Kingdom|2009-10-27
13306|customer_13306@yahoo.com|London|United Kingdom|2010-04-10
13307|customer_13307@protonmail.com|Birmingham|United Kingdom|2010-04-16
13308|customer_13308@icloud.com|Glasgow|United Kingdom|2010-04-17
13309|customer_13309@mail.com|Leeds|United Kingdom|2010-06-14
13310|customer_13310@yahoo.com|Bristol|United Kingdom|2010-06-17
13311|customer_13311@hotmail.com|Liverpool|United Kingdom|2011-01-21
13312|customer_13312@gmail.com|Bristol|United Kingdom|2010-05-07
13313|customer_13313@gmail.com|Leeds|United Kingdom|2009-11-19
13314|customer_13314@icloud.com|Sheffield|United Kingdom|2011-04-12
13315|customer_13315@protonmail.com|Leeds|United Kingdom|2009-09-11
13316|customer_13316@yahoo.com|Cardiff|United Kingdom|2009-12-16
13317|customer_13317@yahoo.com|Liverpool|United Kingdom|2009-10-09
13318|customer_13318@outlook.com|Cardiff|United Kingdom|2011-08-31
13319|customer_13319@hotmail.com|Bristol|United Kingdom|2009-08-27
13320|customer_13320@mail.com|Birmingham|United Kingdom|2010-06-06
13321|customer_13321@protonmail.com|Glasgow|United Kingdom|2011-08-28
13322|customer_13322@live.com|Edinburgh|United Kingdom|2011-11-13
13323|customer_13323@mail.com|Edinburgh|United Kingdom|2011-04-26
13324|customer_13324@hotmail.com|Liverpool|United Kingdom|2009-12-24
13325|customer_13325@mail.com|Bristol|United Kingdom|2011-08-12
13326|customer_13326@yahoo.com|Birmingham|United Kingdom|2010-04-23
13327|customer_13327@protonmail.com|Cardiff|United Kingdom|2009-09-15
13328|customer_13328@mail.com|Leeds|United Kingdom|2010-10-24
13329|customer_13329@icloud.com|Glasgow|United Kingdom|2009-10-16
13330|customer_13330@gmail.com|Manchester|United Kingdom|2009-12-16
13331|customer_13331@live.com|Bristol|United Kingdom|2010-09-02
13332|customer_13332@outlook.com|Birmingham|United Kingdom|2011-05-31
13333|customer_13333@protonmail.com|Birmingham|United Kingdom|2009-12-03
13334|customer_13334@protonmail.com|Leeds|United Kingdom|2009-10-31
13335|customer_13335@outlook.com|Birmingham|United Kingdom|2010-02-17
13336|customer_13336@live.com|Cardiff|United Kingdom|2011-05-09
13337|customer_13337@yahoo.com|Bristol|United Kingdom|2009-12-31
13338|customer_13338@live.com|Manchester|United Kingdom|2009-10-21
13339|customer_13339@live.com|Edinburgh|United Kingdom|2011-04-18
13340|customer_13340@gmail.com|Bristol|United Kingdom|2010-02-21
13341|customer_13341@mail.com|Glasgow|United Kingdom|2011-02-12
13342|customer_13342@icloud.com|Leeds|United Kingdom|2010-03-03
13343|customer_13343@outlook.com|Leeds|United Kingdom|2011-01-16
13344|customer_13344@yahoo.com|Sheffield|United Kingdom|2011-01-06
13345|customer_13345@protonmail.com|London|United Kingdom|2010-12-23
13346|customer_13346@yahoo.com|London|United Kingdom|2010-01-19
13347|customer_13347@outlook.com|Liverpool|United Kingdom|2011-07-20
13348|customer_13348@gmail.com|Glasgow|United Kingdom|2011-09-25
13349|customer_13349@gmail.com|Liverpool|United Kingdom|2011-08-16
13350|customer_13350@live.com|Birmingham|United Kingdom|2011-09-07
13351|customer_13351@outlook.com|Birmingham|United Kingdom|2011-08-05
13352|customer_13352@hotmail.com|Sheffield|United Kingdom|2011-09-10
13353|customer_13353@outlook.com|London|United Kingdom|2010-10-12
13354|customer_13354@yahoo.com|Manchester|United Kingdom|2011-04-17
13355|customer_13355@outlook.com|Liverpool|United Kingdom|2011-08-04
13356|customer_13356@outlook.com|Edinburgh|United Kingdom|2011-06-29
13357|customer_13357@outlook.com|Manchester|United Kingdom|2009-11-19
13358|customer_13358@live.com|Cardiff|United Kingdom|2010-12-28
13359|customer_13359@hotmail.com|Leeds|United Kingdom|2010-05-31
13360|customer_13360@gmail.com|Manchester|United Kingdom|2009-11-07
13361|customer_13361@icloud.com|Sheffield|United Kingdom|2009-11-20
13362|customer_13362@hotmail.com|Leeds|United Kingdom|2010-07-13
13363|customer_13363@hotmail.com|Bristol|United Kingdom|2010-09-14
13364|customer_13364@icloud.com|Glasgow|United Kingdom|2011-07-02
13365|customer_13365@hotmail.com|Liverpool|United Kingdom|2010-06-18
13366|customer_13366@yahoo.com|Liverpool|United Kingdom|2011-09-10
13367|customer_13367@gmail.com|London|United Kingdom|2010-07-24
13368|customer_13368@hotmail.com|Sheffield|United Kingdom|2010-09-03
13369|customer_13369@gmail.com|Glasgow|United Kingdom|2010-08-27
13370|customer_13370@live.com|Birmingham|United Kingdom|2010-11-19
13371|customer_13371@outlook.com|Sheffield|United Kingdom|2010-02-13
13372|customer_13372@live.com|Cardiff|United Kingdom|2011-03-16
13373|customer_13373@gmail.com|Manchester|United Kingdom|2009-08-03
13374|customer_13374@hotmail.com|London|United Kingdom|2010-04-03
13375|customer_13375@icloud.com|Bristol|United Kingdom|2010-06-16
13376|customer_13376@gmail.com|Bristol|United Kingdom|2011-03-27
13377|customer_13377@hotmail.com|Manchester|United Kingdom|2009-12-31
13378|customer_13378@mail.com|Manchester|United Kingdom|2010-05-23
13379|customer_13379@yahoo.com|Cardiff|United Kingdom|2011-02-23
13380|customer_13380@yahoo.com|Cardiff|United Kingdom|2010-05-11
13381|customer_13381@protonmail.com|Manchester|United Kingdom|2009-10-09
13382|customer_13382@protonmail.com|Sheffield|United Kingdom|2009-08-26
13383|customer_13383@live.com|London|United Kingdom|2010-03-02
13384|customer_13384@yahoo.com|Sheffield|United Kingdom|2010-01-29
13385|customer_13385@protonmail.com|Manchester|United Kingdom|2010-12-06
13386|customer_13386@outlook.com|Birmingham|United Kingdom|2010-04-02
13387|customer_13387@gmail.com|Manchester|United Kingdom|2010-06-06
13388|customer_13388@icloud.com|Leeds|United Kingdom|2010-02-07
13389|customer_13389@protonmail.com|Liverpool|United Kingdom|2010-12-07
13390|customer_13390@gmail.com|Birmingham|United Kingdom|2011-03-31
13391|customer_13391@gmail.com|Glasgow|United Kingdom|2011-04-08
13392|customer_13392@protonmail.com|Bristol|United Kingdom|2010-01-16
13393|customer_13393@mail.com|Sheffield|United Kingdom|2009-08-18
13394|customer_13394@mail.com|Bristol|United Kingdom|2009-06-27
13395|customer_13395@yahoo.com|Manchester|United Kingdom|2010-09-11
13396|customer_13396@protonmail.com|Birmingham|United Kingdom|2010-08-22
13397|customer_13397@protonmail.com|Liverpool|United Kingdom|2009-08-09
13398|customer_13398@yahoo.com|Liverpool|United Kingdom|2010-04-13
13399|customer_13399@yahoo.com|Birmingham|United Kingdom|2010-05-31
13400|customer_13400@live.com|Manchester|United Kingdom|2010-01-29
13401|customer_13401@hotmail.com|Leeds|United Kingdom|2009-10-21
13402|customer_13402@yahoo.com|Bristol|United Kingdom|2010-04-21
13403|customer_13403@hotmail.com|Edinburgh|United Kingdom|2009-09-21
13404|customer_13404@icloud.com|London|United Kingdom|2011-03-06
13405|customer_13405@live.com|Leeds|United Kingdom|2009-12-05
13406|customer_13406@mail.com|Bristol|United Kingdom|2010-03-13
13407|customer_13407@icloud.com|Liverpool|United Kingdom|2009-10-16
13408|customer_13408@protonmail.com|Glasgow|United Kingdom|2009-09-21
13409|customer_13409@mail.com|Sheffield|United Kingdom|2009-12-18
13410|customer_13410@yahoo.com|Birmingham|United Kingdom|2009-08-12
13411|customer_13411@yahoo.com|Manchester|United Kingdom|2011-07-17
13412|customer_13412@outlook.com|Glasgow|United Kingdom|2009-11-08
13413|customer_13413@mail.com|Liverpool|United Kingdom|2009-08-15
13414|customer_13414@protonmail.com|Edinburgh|United Kingdom|2009-10-22
13415|customer_13415@outlook.com|Liverpool|United Kingdom|2009-08-24
13416|customer_13416@mail.com|Leeds|United Kingdom|2009-11-18
13417|customer_13417@live.com|Birmingham|United Kingdom|2009-09-04
13418|customer_13418@protonmail.com|Sheffield|United Kingdom|2009-07-28
13419|customer_13419@mail.com|Edinburgh|United Kingdom|2011-10-02
13420|customer_13420@mail.com|Leeds|United Kingdom|2011-01-16
13421|customer_13421@yahoo.com|Birmingham|United Kingdom|2009-12-29
13422|customer_13422@live.com|Edinburgh|United Kingdom|2011-07-30
13423|customer_13423@mail.com|Edinburgh|United Kingdom|2010-07-23
13424|customer_13424@live.com|Edinburgh|United Kingdom|2010-03-27
13425|customer_13425@icloud.com|Bristol|United Kingdom|2009-12-30
13426|customer_13426@live.com|Sheffield|United Kingdom|2009-07-07
13427|customer_13427@hotmail.com|Liverpool|United Kingdom|2009-09-13
13428|customer_13428@protonmail.com|London|United Kingdom|2010-03-20
13429|customer_13429@yahoo.com|Bristol|United Kingdom|2011-04-14
13430|customer_13430@yahoo.com|Birmingham|United Kingdom|2011-08-09
13431|customer_13431@yahoo.com|London|United Kingdom|2010-01-23
13432|customer_13432@yahoo.com|Sheffield|United Kingdom|2010-02-22
13433|customer_13433@mail.com|Manchester|United Kingdom|2009-12-16
13434|customer_13434@yahoo.com|Manchester|United Kingdom|2009-12-15
13435|customer_13435@live.com|Liverpool|United Kingdom|2010-03-01
13436|customer_13436@hotmail.com|Liverpool|United Kingdom|2011-11-27
13437|customer_13437@gmail.com|Edinburgh|United Kingdom|2011-03-20
13438|customer_13438@live.com|Birmingham|United Kingdom|2010-02-26
13439|customer_13439@yahoo.com|Edinburgh|United Kingdom|2010-05-24
13440|customer_13440@mail.com|London|United Kingdom|2010-05-03
13441|customer_13441@live.com|Edinburgh|United Kingdom|2010-09-11
13442|customer_13442@mail.com|London|United Kingdom|2009-10-15
13443|customer_13443@gmail.com|Birmingham|United Kingdom|2009-11-02
13444|customer_13444@icloud.com|Cardiff|United Kingdom|2010-06-05
13445|customer_13445@icloud.com|London|United Kingdom|2009-12-06
13446|customer_13446@live.com|Sheffield|United Kingdom|2009-09-27
13447|customer_13447@yahoo.com|Glasgow|United Kingdom|2011-06-16
13448|customer_13448@outlook.com|Edinburgh|United Kingdom|2009-08-24
13449|customer_13449@hotmail.com|Edinburgh|United Kingdom|2011-07-28
13450|customer_13450@protonmail.com|Sheffield|United Kingdom|2010-01-01
13451|customer_13451@outlook.com|Glasgow|United Kingdom|2010-01-20
13452|customer_13452@yahoo.com|Liverpool|United Kingdom|2010-03-06
13453|customer_13453@live.com|Liverpool|United Kingdom|2010-07-25
13454|customer_13454@live.com|London|United Kingdom|2009-12-30
13455|customer_13455@yahoo.com|Glasgow|United Kingdom|2009-07-29
13456|customer_13456@icloud.com|Sheffield|United Kingdom|2011-01-16
13457|customer_13457@outlook.com|Cardiff|United Kingdom|2009-10-26
13458|customer_13458@mail.com|Birmingham|United Kingdom|2010-09-05
13459|customer_13459@gmail.com|Edinburgh|United Kingdom|2009-09-21
13460|customer_13460@icloud.com|Bristol|United Kingdom|2011-07-07
13461|customer_13461@gmail.com|Leeds|United Kingdom|2010-01-19
13462|customer_13462@hotmail.com|Sheffield|United Kingdom|2009-11-13
13463|customer_13463@icloud.com|Cardiff|United Kingdom|2010-06-15
13464|customer_13464@icloud.com|Cardiff|United Kingdom|2009-11-02
13465|customer_13465@live.com|Bristol|United Kingdom|2010-03-12
13466|customer_13466@live.com|Liverpool|United Kingdom|2010-02-20
13467|customer_13467@gmail.com|Edinburgh|United Kingdom|2011-09-24
13468|customer_13468@hotmail.com|Leeds|United Kingdom|2009-10-23
13469|customer_13469@hotmail.com|Glasgow|United Kingdom|2010-02-13
13470|customer_13470@mail.com|Manchester|United Kingdom|2011-03-18
13471|customer_13471@yahoo.com|London|United Kingdom|2011-10-22
13472|customer_13472@hotmail.com|Sheffield|United Kingdom|2010-04-17
13473|customer_13473@gmail.com|Liverpool|United Kingdom|2009-09-05
13474|customer_13474@yahoo.com|Edinburgh|United Kingdom|2010-03-05
13475|customer_13475@outlook.com|Birmingham|United Kingdom|2010-11-16
13476|customer_13476@mail.com|Sheffield|United Kingdom|2009-11-15
13477|customer_13477@mail.com|Sheffield|United Kingdom|2009-08-14
13478|customer_13478@protonmail.com|Glasgow|United Kingdom|2009-12-05
13479|customer_13479@live.com|Leeds|United Kingdom|2010-08-18
13480|customer_13480@hotmail.com|Manchester|United Kingdom|2009-11-27
13481|customer_13481@live.com|Sheffield|United Kingdom|2009-10-10
13482|customer_13482@icloud.com|Sheffield|United Kingdom|2009-11-27
13483|customer_13483@live.com|Glasgow|United Kingdom|2011-04-20
13484|customer_13484@yahoo.com|Sheffield|United Kingdom|2009-10-18
13485|customer_13485@gmail.com|Liverpool|United Kingdom|2009-07-07
13486|customer_13486@hotmail.com|Birmingham|United Kingdom|2011-01-13
13487|customer_13487@hotmail.com|London|United Kingdom|2009-10-13
13488|customer_13488@gmail.com|London|United Kingdom|2009-09-10
13489|customer_13489@yahoo.com|Sheffield|United Kingdom|2010-12-23
13490|customer_13490@icloud.com|Cardiff|United Kingdom|2009-10-29
13491|customer_13491@protonmail.com|Glasgow|United Kingdom|2009-07-06
13492|customer_13492@mail.com|Geneva|Switzerland|2010-11-21
13493|customer_13493@protonmail.com|Basel|Switzerland|2011-01-21
13494|customer_13494@protonmail.com|Edinburgh|United Kingdom|2010-11-30
13495|customer_13495@mail.com|Sheffield|United Kingdom|2009-11-12
13496|customer_13496@icloud.com|Manchester|United Kingdom|2010-09-16
13497|customer_13497@outlook.com|London|United Kingdom|2009-11-25
13498|customer_13498@yahoo.com|Liverpool|United Kingdom|2009-11-01
13499|customer_13499@live.com|Glasgow|United Kingdom|2010-11-05
13500|customer_13500@mail.com|Sheffield|United Kingdom|2010-06-21
13501|customer_13501@yahoo.com|Basel|Switzerland|2009-12-07
13502|customer_13502@icloud.com|Manchester|United Kingdom|2010-03-10
13503|customer_13503@protonmail.com|London|United Kingdom|2010-01-30
13504|customer_13504@icloud.com|Manchester|United Kingdom|2011-05-31
13505|customer_13505@gmail.com|Bern|Switzerland|2010-11-01
13506|customer_13506@outlook.com|Glasgow|United Kingdom|2010-05-20
13507|customer_13507@mail.com|Cardiff|United Kingdom|2011-01-19
13508|customer_13508@gmail.com|London|United Kingdom|2009-10-06
13509|customer_13509@gmail.com|Bristol|United Kingdom|2010-06-25
13510|customer_13510@outlook.com|Liverpool|United Kingdom|2009-09-17
13511|customer_13511@icloud.com|Leeds|United Kingdom|2009-08-24
13512|customer_13512@outlook.com|Cardiff|United Kingdom|2009-11-09
13513|customer_13513@hotmail.com|Cardiff|United Kingdom|2010-01-24
13514|customer_13514@icloud.com|Sheffield|United Kingdom|2009-11-24
13515|customer_13515@icloud.com|Cardiff|United Kingdom|2009-10-06
13516|customer_13516@live.com|Leeds|United Kingdom|2010-05-17
13517|customer_13517@yahoo.com|Liverpool|United Kingdom|2011-01-08
13518|customer_13518@gmail.com|Glasgow|United Kingdom|2011-05-24
13519|customer_13519@protonmail.com|Glasgow|United Kingdom|2010-08-05
13520|customer_13520@mail.com|Geneva|Switzerland|2009-09-27
13521|customer_13521@hotmail.com|Edinburgh|United Kingdom|2011-09-06
13522|customer_13522@hotmail.com|Sheffield|United Kingdom|2011-07-27
13523|customer_13523@mail.com|Leeds|United Kingdom|2010-05-09
13524|customer_13524@outlook.com|Manchester|United Kingdom|2010-12-07
13525|customer_13525@live.com|Liverpool|United Kingdom|2010-12-08
13526|customer_13526@yahoo.com|Sheffield|United Kingdom|2009-09-06
13527|customer_13527@mail.com|Cardiff|United Kingdom|2009-11-19
13528|customer_13528@gmail.com|Leeds|United Kingdom|2009-10-14
13529|customer_13529@mail.com|Liverpool|United Kingdom|2011-03-31
13530|customer_13530@gmail.com|Bristol|United Kingdom|2010-01-03
13531|customer_13531@protonmail.com|Manchester|United Kingdom|2009-12-02
13532|customer_13532@yahoo.com|Birmingham|United Kingdom|2011-06-18
13533|customer_13533@live.com|Edinburgh|United Kingdom|2010-09-19
13534|customer_13534@mail.com|Edinburgh|United Kingdom|2010-03-06
13535|customer_13535@mail.com|Manchester|United Kingdom|2010-09-01
13536|customer_13536@mail.com|Manchester|United Kingdom|2011-08-24
13537|customer_13537@icloud.com|London|United Kingdom|2010-04-09
13538|customer_13538@yahoo.com|Edinburgh|United Kingdom|2010-01-04
13539|customer_13539@mail.com|Birmingham|United Kingdom|2010-03-10
13540|customer_13540@gmail.com|Bristol|United Kingdom|2009-09-02
13541|customer_13541@live.com|Leeds|United Kingdom|2010-04-18
13542|customer_13542@hotmail.com|Bristol|United Kingdom|2009-07-19
13543|customer_13543@protonmail.com|Manchester|United Kingdom|2009-08-06
13544|customer_13544@live.com|Liverpool|United Kingdom|2010-02-14
13545|customer_13545@yahoo.com|Sheffield|United Kingdom|2009-11-13
13546|customer_13546@mail.com|Edinburgh|United Kingdom|2010-10-10
13547|customer_13547@yahoo.com|Cardiff|United Kingdom|2010-08-10
13548|customer_13548@outlook.com|Sheffield|United Kingdom|2010-05-02
13549|customer_13549@mail.com|Sheffield|United Kingdom|2010-05-26
13550|customer_13550@mail.com|Edinburgh|United Kingdom|2010-07-31
13551|customer_13551@yahoo.com|Glasgow|United Kingdom|2009-10-20
13552|customer_13552@mail.com|Cardiff|United Kingdom|2009-09-06
13553|customer_13553@icloud.com|Bristol|United Kingdom|2009-08-08
13554|customer_13554@live.com|Edinburgh|United Kingdom|2010-07-18
